epoch,energy,energy_std
321,-23.929052,1.7075458
322,-23.874624,1.6831889
323,-23.941397,1.7734078
324,-23.96297,1.746472
325,-23.978855,1.7032913
326,-23.888033,1.6704763
327,-23.91413,1.7705257
328,-23.95975,1.7251214
329,-23.892187,1.6377349
330,-23.946386,1.6999173
331,-23.991629,1.6774623
332,-23.914171,1.6238577
333,-23.974283,1.6648521
334,-23.89619,1.6367875
335,-23.93193,1.5740892
336,-23.925121,1.564385
337,-23.896261,1.6518694
338,-23.98488,1.6707591
339,-23.953445,1.6933665
340,-23.97533,1.667149
341,-24.00436,1.633576
342,-23.957287,1.6432502
343,-23.983406,1.5925616
344,-23.985046,1.6249479
345,-23.978691,1.6574109
346,-23.966766,1.6476394
347,-23.973707,1.6279051
348,-23.98666,1.5927659
349,-24.015837,1.6094407
350,-24.010311,1.5579199
351,-23.972187,1.6015133
352,-24.03563,1.6167206
353,-24.000956,1.6433742
354,-24.00035,1.5379475
355,-23.94721,1.475075
356,-24.020164,1.6003367
357,-23.979301,1.5673878
358,-24.032188,1.5427039
359,-23.992933,1.5924051
360,-24.139256,1.5551808
361,-24.025805,1.4892094
362,-24.053411,1.550863
363,-23.993816,1.5026531
364,-24.05323,1.5464766
365,-24.038269,1.5188116
366,-24.126122,1.4870906
367,-24.076876,1.5424984
368,-24.049297,1.5231305
369,-24.048689,1.4445006
370,-24.115156,1.5108265
371,-24.063597,1.494381
372,-24.065176,1.5140927
373,-24.05202,1.4835051
374,-24.04414,1.5061488
375,-24.063227,1.4916017
376,-24.082645,1.485493
377,-24.041712,1.457014
378,-24.087746,1.5020964
379,-24.08497,1.4892901
380,-24.062738,1.4150854
381,-24.098778,1.4490368
382,-24.143435,1.4755464
383,-24.062857,1.474874
384,-24.070639,1.444618
385,-24.081491,1.4201384
386,-24.100357,1.4403492
387,-24.096203,1.4210305
388,-24.17163,1.4385892
389,-24.036652,1.4327823
390,-24.087814,1.4240276
391,-24.073046,1.4111446
392,-24.153534,1.5280036
393,-24.139946,1.4364935
394,-24.166645,1.4127893
395,-24.122332,1.394371
396,-24.126091,1.4217669
397,-24.098042,1.399052
398,-24.134281,1.4161133
399,-24.074299,1.3926601
400,-24.13568,1.3217231
401,-24.157894,1.4284319
402,-24.137762,1.3356026
403,-24.0695,1.3480353
404,-24.121515,1.3547685
405,-24.060656,1.3959986
406,-24.163485,1.3715857
407,-24.127096,1.410143
408,-24.122747,1.3079991
409,-24.126799,1.313613
410,-24.14663,1.3212306
411,-24.117588,1.3803728
412,-24.163992,1.320522
413,-24.138775,1.3178296
414,-24.185356,1.3660768
415,-24.095676,1.318621
416,-24.095335,1.2967296
417,-24.130383,1.2603793
418,-24.203539,1.2841859
419,-24.151823,1.3266895
420,-24.168388,1.3471243
421,-24.127827,1.3315046
422,-24.178972,1.3042259
423,-24.18977,1.3740098
424,-24.132454,1.3010249
425,-24.190434,1.2950418
426,-24.213106,1.2967563
427,-24.233023,1.2641906
428,-24.15466,1.2775228
429,-24.13856,1.2825704
430,-24.188688,1.2800431
431,-24.145788,1.2984637
432,-24.154934,1.2519121
433,-24.152117,1.2737396
434,-24.173277,1.2667061
435,-24.198051,1.2956567
436,-24.184969,1.3065789
437,-24.167238,1.2593476
438,-24.143852,1.2355361
439,-24.17323,1.2542427
440,-24.19421,1.3021315
441,-24.174742,1.2336497
442,-24.277613,1.2423577
443,-24.17234,1.2655984
444,-24.16741,1.1973903
445,-24.188467,1.2326143
446,-24.202003,1.2520361
447,-24.177229,1.2100619
448,-24.246922,1.228092
449,-24.159336,1.1726722
450,-24.184465,1.1835616
451,-24.201859,1.2319533
452,-24.201359,1.2020526
453,-24.19671,1.212502
454,-24.183792,1.1868197
455,-24.19762,1.1621965
456,-24.177052,1.1986307
457,-24.222567,1.1918075
458,-24.210558,1.1933335
459,-24.179083,1.1817299
460,-24.204813,1.165056
461,-24.24029,1.1467849
462,-24.212309,1.1687703
463,-24.185223,1.177881
464,-24.23538,1.1716157
465,-24.20942,1.1588738
466,-24.230198,1.1224593
467,-24.253668,1.1545465
468,-24.238865,1.1666666
469,-24.23852,1.1414114
470,-24.246578,1.1782948
471,-24.255718,1.1355935
472,-24.24432,1.1373963
473,-24.237106,1.159535
474,-24.224869,1.124944
475,-24.214289,1.1244476
476,-24.243984,1.1288878
477,-24.160542,1.1464305
478,-24.19844,1.1301069
479,-24.213402,1.0930374
480,-24.254726,1.1239071
481,-24.283539,1.1109732
482,-24.264671,1.1328814
483,-24.23684,1.1214904
484,-24.241566,1.106997
485,-24.227179,1.1129831
486,-24.235325,1.1265883
487,-24.257248,1.1510098
488,-24.277107,1.0941852
489,-24.267334,1.1077335
490,-24.266344,1.1133764
491,-24.248304,1.0717667
492,-24.25194,1.126775
493,-24.23679,1.0642543
494,-24.21948,1.1083822
495,-24.25734,1.0761521
496,-24.255941,1.1093489
497,-24.247257,1.0606673
498,-24.245554,1.043748
499,-24.245789,1.0769752
500,-24.28441,1.0817481
501,-24.263123,1.0719107
502,-24.25723,1.0980109
503,-24.204649,1.0914934
504,-24.233839,1.100959
505,-24.282667,1.0617015
506,-24.233513,1.0808035
507,-24.29492,1.0600891
508,-24.300613,1.0646851
509,-24.25508,1.0770258
510,-24.23509,1.0370233
511,-24.273165,1.0621879
512,-24.27274,1.009429
513,-24.230097,1.0529373
514,-24.292555,1.050037
515,-24.253931,1.0447165
516,-24.272394,1.0345724
517,-24.267044,1.0155873
518,-24.247238,1.0310051
519,-24.28318,1.0784886
520,-24.226208,1.037445
521,-24.273016,1.0168504
522,-24.255926,1.0385247
523,-24.274067,1.0687634
524,-24.282259,1.0632596
525,-24.289873,1.0266522
526,-24.289848,1.0521284
527,-24.302113,1.0131687
528,-24.243792,1.0541273
529,-24.276262,1.0365041
530,-24.325605,0.97875464
531,-24.248137,1.028383
532,-24.282246,1.0517809
533,-24.30573,1.0292554
534,-24.347944,1.0131563
535,-24.213388,1.0171534
536,-24.261827,0.9894403
537,-24.234394,1.0045274
538,-24.27304,1.0030929
539,-24.264683,1.03799
540,-24.275862,1.0133262
541,-24.264477,1.0170078
542,-24.315075,1.0188301
543,-24.275278,1.0066818
544,-24.299644,1.0222838
545,-24.295229,0.9673903
546,-24.275133,1.030233
547,-24.298862,1.0118157
548,-24.267982,0.99296725
549,-24.25101,1.0061461
550,-24.264801,0.98581195
551,-24.26581,1.0057058
552,-24.296505,0.9775826
553,-24.330566,0.9992935
554,-24.295256,0.9800818
555,-24.257757,1.0053422
556,-24.293983,0.9823919
557,-24.278374,1.0019943
558,-24.277988,1.0215414
559,-24.31941,0.98635525
560,-24.286657,0.9740319
561,-24.267881,0.98544633
562,-24.292257,0.99224365
563,-24.24908,0.9576743
564,-24.294598,0.9618843
565,-24.259855,0.96608245
566,-24.29282,0.9980654
567,-24.284086,0.98693186
568,-24.31624,0.98142713
569,-24.308168,0.97256655
570,-24.30623,1.020461
571,-24.289518,0.9891647
572,-24.29493,0.9511585
573,-24.301195,0.9705929
574,-24.280598,0.9724346
575,-24.273344,0.9581586
576,-24.296013,0.9736502
577,-24.295216,0.9588894
578,-24.303102,0.9937546
579,-24.283905,0.9713027
580,-24.305876,0.9878915
581,-24.3043,0.95474064
582,-24.294807,0.9464545
583,-24.268778,0.9506551
584,-24.290415,0.96451586
585,-24.270819,0.9652005
586,-24.269125,0.93912494
587,-24.253004,0.97813404
588,-24.274502,0.98932254
589,-24.298332,0.9583031
