epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after
320,-14.969625,3.6806426,37.252106,14.424103,2.073229,3.2626603
321,-14.989871,3.646898,35.83538,21.313873,2.2119002,3.1242065
322,-14.877711,3.9151947,38.22381,20.51023,2.3315594,3.176657
323,-14.975269,3.6457334,39.70829,17.884705,2.187957,3.3249063
324,-15.028009,3.4563413,35.029476,10.904542,2.1721354,3.2378376
325,-15.055797,3.5950682,35.538567,21.869038,2.1255915,3.305312
326,-14.934606,3.59958,34.46655,16.609049,2.3418055,3.1476984
327,-15.067244,3.6595383,37.15342,13.472931,2.1793435,3.3301942
328,-14.914445,3.916343,38.389835,15.725308,2.303949,3.3618486
329,-14.906565,3.739936,41.38665,21.30698,2.3418074,3.506152
330,-15.070447,3.6060379,41.32506,19.945694,2.6904263,3.416243
331,-15.036643,3.7943306,38.42803,24.074581,2.2698019,3.5891078
332,-15.053305,3.8200378,40.458054,18.462025,2.3451252,3.3763468
333,-15.024959,3.4631877,40.203556,15.538978,2.0079262,3.0758047
334,-15.158304,3.4557986,35.58572,17.00135,1.9635584,3.106317
335,-15.0873165,3.6875613,38.270935,17.29353,2.199384,3.4534051
336,-14.995971,3.980838,43.447655,20.917316,2.353949,3.6398568
337,-15.098151,3.7419832,37.373207,23.059282,2.3304408,3.504181
338,-15.053159,3.6840796,43.874386,22.36088,2.0779474,3.2002242
339,-15.117475,3.772376,35.97121,16.488998,2.4777808,3.5308073
340,-15.115159,3.4717338,39.31172,15.953988,19.108837,5.583099
341,-14.526126,4.2358775,39.22726,22.22751,2.6474493,3.5545423
342,-14.570016,4.186581,41.066853,17.014761,2.39967,3.4710355
343,-14.39795,4.4501834,41.873432,18.742075,2.6412652,3.7852738
344,-14.635368,4.288942,46.61993,18.31495,2.7645524,3.7348433
345,-14.702817,4.518401,45.47526,13.558629,2.8078456,3.7318435
346,-14.716601,3.964684,42.05021,23.553154,2.44387,3.5464003
347,-14.59553,4.1814547,40.76848,13.570005,2.7088883,3.87072
348,-14.679025,4.1805134,42.073593,14.074416,2.5367281,3.5589283
349,-14.724789,4.0897727,40.070026,14.617729,2.7652888,3.7539382
