epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after
248,-18.001945,1.9073486e-06,0.045698933,0.25125214
249,-18.001945,2.7014414e-06,0.04570022,0.23169257
250,-18.001942,1.9073486e-06,0.045174852,0.23092082
251,-18.00195,1.9073486e-06,0.044133466,0.25746247
252,-18.00195,3.0184958e-06,0.045700844,0.2590097
253,-18.00195,3.0184958e-06,0.045701593,0.24465942
254,-18.00195,1.3507207e-06,0.043096915,0.25682947
255,-18.001951,1.3507207e-06,0.043094326,0.26417154
256,-18.001953,1.8423436e-10,0.043084744,0.25384572
257,-18.001951,1.1641532e-10,0.043613728,0.25913155
258,-18.001951,8.2194494e-11,0.043097235,0.2669407
259,-18.001953,1.3466746e-06,0.04256972,0.25407764
260,-18.001955,1.8423436e-10,0.04257147,0.25315592
261,-18.00196,2.6933492e-06,0.05306249,0.32339138
262,-18.001965,3.0130675e-06,0.051492907,0.29746076
263,-17.99997,0.08930391,0.20640346,0.6180284
264,-18.001905,1.3507207e-06,0.05618404,0.37775502
265,-18.001894,1.3507208e-06,0.058281817,0.33941218
266,-18.00189,1.3466746e-06,0.05985715,0.3703535
267,-18.00189,3.0184958e-06,0.05985677,0.3666624
268,-18.00189,2.6933492e-06,0.0598563,0.363492
269,-17.999895,0.08930286,0.16104603,0.5517627
270,-18.001902,1.9073486e-06,0.05775889,0.43556654
271,-18.00191,1.9073486e-06,0.054612625,0.42628118
272,-18.001915,1.3507207e-06,0.053561345,0.46953344
273,-18.001919,3.0184958e-06,0.054087095,0.43929425
274,-18.001919,1.3466746e-06,0.052511647,0.39967087
275,-17.729149,27.060255,25.173,104.00331
276,-17.999863,1.3466746e-06,0.0374756,0.34549707
277,-17.997068,0.089482434,0.15504482,0.86015415
278,-17.99823,3.0130675e-06,0.10879581,0.56598943
279,-17.997137,1.3466746e-06,0.12778047,1.989606
280,-17.972048,0.1988043,16.471233,5.4775953
281,-17.984804,4.2749257,529.0054,59.86652
282,-18.20762,5.0784965,175.23721,80.30666
283,-17.984095,0.15442349,1.4282093,0.8933025
284,-17.99313,3.0130675e-06,0.06505109,0.35902572
285,-17.9935,1.907349e-06,0.08293517,0.5798249
